input_row_key,input_company_name,input_main_country_code,input_main_country,input_main_region,input_main_city,input_main_postcode,input_main_street,input_main_street_number,chosen_veridion_id,chosen_company_name,main_country_code,main_country,main_region,main_city,main_postcode,main_street,main_street_number,website_domain,website_url,primary_phone,employee_count,revenue,main_industry,main_business_category,created_at,last_updated_at,chosen_score,score_margin,name_sim,country_match,city_match,postcode_match,street_match,number_match,susp_tld,tld,country_mismatch,low_conf,needs_review,review_reasons
568,Waystream AB,SE,Sweden,Stockholm County,Stockholms Kommun,164 21,Färögatan,33,c179226e-93e4-11eb-9937-4fab995bf8ff,Waystream,SE,Sweden,Stockholm County,Stockholm,111 29,,,waystream.com,https://waystream.com/en,46856269450.0,20.0,7125512.0,Telecommunication Services,Telecommunications,2019-11-24T12:02:52.000Z,2024-11-07T19:10:53.461Z,0.75,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
569,WIDEROE AS,NO,Norway,Nordland,Bodø,8003,Langstranda,6,12bfb6c1-93e5-11eb-b89f-536884b3e7dd,Wideroe Technical,NO,Norway,Nordland,Bodø,8003,Langstranda,6,wideroetechnical.com,https://wideroetechnical.com/,4775513500.0,110.0,,Aerospace and Defence,Aircraft Parts & Services,2020-02-25T21:50:25.000Z,2025-03-27T09:58:32.249Z,0.7568333333333335,0.08511904761904765,0.5833333333333334,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
57,ATREBO SL,ES,Spain,Andalusia,Guillena,41219,Carretera Gijón A Puerto De Sevilla,9,a32a0a45-93e4-11eb-90d2-e3355a7e800b,Atrebo,ES,Spain,Andalusia,Sevilla,41092,Calle Leonardo Da Vinci,18,atrebo.com,https://www.atrebo.com/,34954711330.0,49.0,8433512.0,Telecommunication Services,Cable & Internet Providers,2020-02-19T14:28:49.000Z,2025-03-27T08:38:05.542Z,0.75,0.15714285714285703,1.0,1.0,0.0,0.0,0.0,0.0,False,com,False,False,False,
570,Wilke Markedsanalyse A/S,DK,Denmark,Region Of Southern Denmark,Odense Kommune,5000,,,01eb8c25-93e5-11eb-b4a6-27899be4e45d,Wilke A S Aarhus,DK,Denmark,Region Of Southern Denmark,Odense,5000,Gråbrødrepassagen,9,wilke.dk,https://wilke.dk/,4521830445.0,130.0,54200000.0,Marketing & Advertising Agencies,Market Research & Opinion Polling,2019-11-24T10:40:42.000Z,2025-04-03T10:44:28.778Z,0.6300000000000001,0.20435897435897443,0.6,1.0,0.5,1.0,0.0,0.0,False,dk,False,False,False,
571,WIPRO LIMITED,IN,India,Karnataka,Doddakannelli,560035,Sarjapura Road,"12, Doddakannelli Varthur Hobli, 83, Off Sarjapur Road, Kaikondrahalli",e760f611-93e4-11eb-be5a-4f810ab55f2e,WIPRO,IN,India,Karnataka,Bengaluru,560035,Sarjapur Road,"BBMP 2034/69,Sarjapur Main Road, Block 2 Village, Varthur Hobli, Kaikondrahalli",wipro.com,https://www.wipro.com/,918046827999.0,234054.0,10847121408.0,Software & IT Services,Tech Companies,2019-11-24T00:00:14.000Z,2025-04-04T11:44:14.609Z,0.8,0.050000000000000044,1.0,1.0,0.0,1.0,0.0,0.0,False,com,False,False,False,
572,WIPRO LIMITED (SINGAPORE BRANCH),SG,Singapore,Central,Singapore,089837,Cantonment Road,31,f5b10fd3-0321-11ee-b9c7-d945c48165b4,Wipro Limited Singapore Branch,SG,Singapore,Central,Singapore,178957,George Street,,,,,,,,,2023-06-04T21:50:13.777Z,2025-03-01T09:02:32.702Z,0.85,0.29810958904109586,1.0,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
573,Wire & Wireless Co Ltd,TH,Thailand,Amnat Charoen Province,Huai,,,,727be343-ba6f-11eb-a6d9-7794e56e1994,Wire & Wireless,TH,Thailand,Bangkok,Suan Luang,10250,Soi Pattanakarn 90,1252,ww.co.th,https://www.ww.co.th/,6620344500.0,,,Finishing Contractors,Electrical Engineering Services,2021-05-21T19:06:50.000Z,2025-01-18T17:54:51.000Z,0.75,0.13444444444444437,1.0,1.0,0.0,0.0,0.0,0.0,False,th,False,False,False,
574,WOODLANDS TRANSPORT SOLUTIONS PTE. LTD.,SG,Singapore,Southeast,Singapore,408727,Ubi Road 1,61,3a3d6cb0-93e5-11eb-8ad6-7326edce8d21,Woodlands Transport,SG,Singapore,Central,Singapore,627864,Gul Circle,8,woodlandstransport.com.sg,https://www.woodlandstransport.com.sg/,6565598988.0,,,Passenger Transport Services,"Buses, Shuttles & Local Transit",2019-11-24T10:54:34.000Z,2025-04-18T10:41:04.986Z,0.7354166666666667,0.003273809523809623,0.7916666666666666,1.0,1.0,0.0,0.0,0.0,False,sg,False,True,True,low_confidence
575,WORKDAY LIMITED,IE,Ireland,Leinster,Dublin,D07 RR82,May Lane,,8c15d642-93e4-11eb-8474-3bbe2d07207d,Workday,IE,Ireland,Leinster,Dublin,D07 DE0E,New Church Street,,workday.github.io,https://workday.github.io/,,,,Software & IT Services,Software Development Services,2019-11-24T10:34:39.000Z,2024-07-14T07:22:15.000Z,0.85,0.14473684210526316,1.0,1.0,1.0,0.0,0.0,0.0,False,io,False,False,False,
576,WTW REAL ESTATE SDN. BHD.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,57000,Bulatan Inovasi,,b80b9753-17de-11ee-b9eb-93f77cdb42f2,WTW Real Estate Sdn. Bhd.,MY,Malaysia,Johor,Johor Bahru,80000,Jalan Trus,,,,6072243388.0,,,Real Estate - Agents & Managers,Real Estate - Agents & Managers,2023-07-01T07:10:47.682Z,2025-03-18T09:12:44.147Z,0.75,0.06346153846153846,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
577,XIT SOFTWARE ApS,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,,,ae1ecc30-0c00-11ec-882c-e7dd96ffa691,xIT Software,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,,,xit-software.dk,http://xit-software.dk/,4525662500.0,,,Software & IT Services,Software Development Services,2021-08-20T20:50:25.000Z,2025-01-18T18:47:29.000Z,0.8214285714285715,0.3500000000000001,0.8571428571428571,1.0,1.0,1.0,0.0,0.0,False,dk,False,False,False,
578,Yangtze Optical Fibre And Cable Joint Stock Ltd.,CN,China,Hubei,Wuhan,430073,,,c9fbf78c-8b5f-11ec-9e94-331f9459c7f5,Yangtze Optical Fibre and Cable Joint Stock,CN,China,Hubei,Wuhan,430073,,,yofc.com.cn,https://www.yofc.com.cn/,,,,Ophthalmic & Optical Instruments & Lenses,Ophthalmic & Optical Instruments & Lenses,2022-02-11T17:24:05.000Z,2024-11-09T10:00:29.500Z,0.9,0.08021978021978016,1.0,1.0,1.0,1.0,0.0,0.0,False,cn,False,False,False,
579,YINDA TECHNOLOGY (THAILAND) COMPANY LIMITED,TH,Thailand,,,,,,0120bd90-f538-11ed-a6df-e35db83fc88a,Kingtent Technology,TH,Thailand,Samut Prakan Province,Bang Phli Yai Subdistrict,10540,Nam Daeng-Bang Phli Road,999/119,kingtent.co.th,https://kingtent.co.th/,6621012609.0,172.0,6550415.0,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-08-17T23:08:28.000Z,2025-04-20T00:29:53.536Z,0.5250000000000001,0.06617647058823539,0.5909090909090909,1.0,0.0,0.0,0.0,0.0,False,th,False,False,False,
58,AV CENTER AALBORG ApS,DK,Denmark,North Denmark Region,Nørresundby,9400,Stenholm,1,b011b872-93e4-11eb-b4a6-27899be4e45d,AV CENTER,DK,Denmark,Capital Region Of Denmark,Brøndbyvester,2605,Søndre Ringvej,39,avcenter.dk,https://www.avcenter.dk/,4557820868.0,190.0,10000000.0,"Rental, Repair & Maintenance",Computer Repair & Service,2019-11-24T10:58:11.000Z,2024-11-27T01:41:22.647Z,0.53,0.030000000000000027,0.6,1.0,0.0,0.0,0.0,0.0,False,dk,False,True,True,low_confidence
580,ZALARIS HR SERVICES DANMARK A/S,DK,Denmark,Capital Region Of Denmark,Høje-Taastrup Municipality,2630,Høje Taastrup Vej,1 h,1965cb44-f87f-11ed-ab94-9d382b3b5926,Zalaris HR Services Danmark A/S.,DK,Denmark,Capital Region Of Denmark,Taastrup,2630,Selsmosevej,33,zalaris.dk,https://zalaris.dk/?opi=79508299&sa=U&ved=0ahUKEwjjxIfdn6yMAxWrF1kFHb3-GMgQ61gIFCgQ&usg=AOvVaw0LBcrYRO_Oh_bzGQjyNvqE,,,,HR Services,Employment Agencies & HR Consulting,2023-05-22T08:58:52.870Z,2025-03-28T07:47:16.891Z,0.8,0.3115,1.0,1.0,0.0,1.0,0.0,0.0,False,dk,False,False,False,
581,Zalaris HR Services Finland Oy,FI,Finland,,,,,,2232e03f-ff78-11eb-a358-8dbe3201bc48,Music Aggregation Services Finland Oy.,FI,Finland,Pirkanmaa,Tampere,,,,masf.fi,https://masf.fi/,,3.0,1344638.0,Art & Music Publishers,Art & Music Publishers,2021-08-17T15:14:29.000Z,2024-11-30T18:36:45.000Z,0.5606557377049181,0.08565573770491802,0.6557377049180327,1.0,0.0,0.0,0.0,0.0,False,fi,False,False,False,
582,ZALARIS HR SERVICES NORWAY AS,NO,Norway,Nordland,Lødingen,8410,,,09a452d3-93e5-11eb-be3a-7f925cb94351,Aviation Fuelling Services Norway,NO,Norway,Oslo,Oslo,0164,Kristian Augusts Gate,13,afsn.no,https://www.afsn.no/,4722540050.0,75.0,1173675008.0,Gas Stations,Gas Stations,2019-11-24T01:40:25.000Z,2025-01-18T17:07:54.000Z,0.5542372881355933,0.11257062146892655,0.6440677966101694,1.0,0.0,0.0,0.0,0.0,False,no,False,False,False,
583,Zalaris HR Services Sverige AB,SE,Sweden,Stockholm County,Solna,,,,12e5a0a4-f5c3-11ed-88cc-c9466c597c9c,Zalaris HR Services Sverige AB.,SE,Sweden,Blekinge County,Karlskrona,371 85,Saltsjöbadsvägen,1,zalaris.se,https://zalaris.se/?opi=79508299&sa=U&ved=0ahUKEwj3n7bJzrGMAxWMqpUCHQKEG70Q61gIECgN&usg=AOvVaw0pD5vaMzv2fGKrWJNOGLoJ,468564882.0,,,,,2023-05-18T21:27:29.538Z,2025-03-31T21:18:47.625Z,0.75,0.22352941176470587,1.0,1.0,0.0,0.0,0.0,0.0,False,se,False,False,False,
584,ZENDATA ApS,DK,Denmark,Capital Region Of Denmark,Ølstykke,3650,Svalehøjvej,30,ae69fbe1-93e4-11eb-be3a-7f925cb94351,Zendata,DK,Denmark,Capital Region Of Denmark,Hillerød,3400,Søndre Jernbanevej,4E,zendata.dk,https://zendata.dk/,4586518282.0,5.0,1188129.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2020-02-25T22:18:37.000Z,2025-04-17T12:42:52.507Z,0.6277777777777778,0.19999999999999996,0.7777777777777778,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
585,ZHONGXING TELECOM PAKISTAN (PRIVATE) LIMITED,PK,Pakistan,,,,,,47febe11-febb-11ed-8087-5f700cefa330,ZTE Zhongxing Telecom Pakistan Pvt Ltd.,PK,Pakistan,Punjab,Multan,60700,,,,,,,,Telecommunication Services,Telecommunications,2023-05-30T07:24:47.329Z,2025-03-19T10:52:06.378Z,0.6852941176470588,0.008627450980392082,0.8823529411764706,1.0,0.0,0.0,0.0,0.0,False,,False,True,True,low_confidence
586,ZIFF DAVIS IRELAND LIMITED,IE,Ireland,Leinster,Dublin 2,D02 VK60,Sir John Rogerson's Quay,,6ac40f09-b5a6-11ef-b1e0-ebdf69cc9c4f,Ziff Davis,US,United States,New York,New York,10010,Park Avenue South,360,zyzvpn.pages.dev,https://zyzvpn.pages.dev/,,,,Telecommunication Services,Cable & Internet Providers,2024-12-05T06:45:22.000Z,2024-12-05T07:11:07.000Z,0.3928571428571429,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,False,dev,True,True,True,"low_confidence,country_mismatch"
587,Zte (Malaysia) Corporation Sdn. Bhd.,MY,Malaysia,Kuala Lumpur,Kuala Lumpur,50400,Jalan Tun Razak,18-04,040e58c6-3d58-11ee-a7e9-2dbe41b3612a,Malaysia Power Corporation Sdn Bhd.,MY,Malaysia,Selangor,Cyberjaya,63000,Jalan Usahawan,,,,,,,,,2023-08-17T23:44:01.089Z,2025-03-17T03:33:11.658Z,0.6190476190476191,0.11904761904761907,0.7619047619047619,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
588,Zte (Thailand) Co Ltd,TH,Thailand,Bangkok,Sathon District,10120,,,3a1f7b24-683a-11ee-92e5-016d0f508b74,ZTE Thailand,TH,Thailand,Bangkok,Sathon,10120,Naradhiwas Rajanagarindra Road,,,,,79.0,5095857.0,Telecommunication Services,Telecommunications,2023-10-11T13:28:16.078Z,2024-11-07T19:15:04.262Z,0.8500000000000001,0.0,1.0,1.0,0.5,1.0,0.0,0.0,False,,False,True,True,low_confidence
589,Zte Corporation,CN,China,Guangdong Province,Shenzhen,518057,,,a68dcec0-93e4-11eb-9937-4fab995bf8ff,ZTE,CN,China,Guangdong Province,Shenzhen,,,,zte.com.cn,https://www.zte.com.cn/global/,923425001111.0,74811.0,17824249856.0,Telecommunication Services,Telecommunications,2019-11-24T01:41:42.000Z,2025-04-17T15:27:01.000Z,0.85,0.09999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,False,cn,False,False,False,
59,aviat networks bangladesh ltd.,BD,Bangladesh,,,,,,0fc3f2d0-0453-11ed-b02a-97e9d5b4bc17,Aviat Networks,,,,,,,,aviatservices.com,http://aviatservices.com/,,,,,,2022-07-10T15:56:28.000Z,2024-11-25T12:32:32.599Z,0.4948717948717949,0.02598290598290598,0.717948717948718,0.0,1.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
590,Z.T.E. CORPORATION BANGLADESH LTD.,BD,Bangladesh,Dhaka Division,Dhaka,1213,Kamal Ataturk Avenue,28 & 30,3a852200-1b06-11ec-ae98-5d8c88c64981,ZTE Corporation Bangladesh Limited,BD,Bangladesh,Dhaka Division,Dhaka,1215,Road 90,37,,,88028828513.0,,,Telecommunication Services,Telecommunications,2021-12-14T15:02:09.000Z,2025-03-15T08:24:28.059Z,0.8133333333333334,0.5619047619047619,0.9333333333333333,1.0,1.0,0.0,0.0,0.0,False,,False,False,False,
591,ZTE NORWAY AS,NO,Norway,Viken,Bærum,1364,Martin Linges Vei,25,05b20a12-93e5-11eb-9937-4fab995bf8ff,Bwell Norge,NO,Norway,Viken,Bærum,1364,Martin Linges Vei,25,bwell.no,http://www.bwell.no/,4767832420.0,15.0,2188504.0,Therapy & Alternative Medicine,Sports Medicine & Physical Therapy,2019-11-24T01:25:55.000Z,2025-04-20T21:13:09.807Z,0.697904761904762,0.16761904761904767,0.47619047619047616,1.0,1.0,1.0,0.8,1.0,False,no,False,False,False,
6,3Step IT Group Oy,FI,Finland,Uusimaa,Helsinki,00180,Mechelininkatu,1a,359bd116-93e5-11eb-b5f6-816dd10ac7b0,3Step IT Group,FI,Finland,Uusimaa,Helsinki,00180,Mechelininkatu,1a,3stepit.com,https://sg.3stepit.com/,358105253200.0,600.0,111438832.0,Telecommunication Services,Hosting & Cloud Infrastructure Providers,2019-11-24T01:16:40.000Z,2025-04-20T22:32:51.098Z,0.9860000000000001,0.28600000000000003,1.0,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
60,Aviat Networks Japan LLC,JP,Japan,,,,,,a3b73ba0-c4fc-11ec-b6cb-fdc55dfeae3a,Aviat Networks,,,,,,,,aviatnetworks.wordpress.com,https://aviatnetworks.wordpress.com/,,,,Telecommunication Services,Cable & Internet Providers,2022-04-26T03:41:15.000Z,2024-02-19T14:47:43.000Z,0.5529411764705883,0.0,0.8235294117647058,0.0,1.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
61,AWAN DISTRIBUTION FZC,AE,United Arab Emirates,Sharjah Emirate,Sharjah,,,,90786d2c-93e4-11eb-a33a-a3dfba582839,AWAN DISTRIBUTION,SG,Singapore,Central,Singapore,178957,,,awandistribution.com,https://awandistribution.com/,922132786675.0,75.0,128811808.0,Consumer Electronics & Appliances,Electronics Stores,2020-02-19T18:36:12.000Z,2025-02-24T19:18:34.000Z,0.49210526315789477,0.025438596491228094,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,False,com,True,True,True,"low_confidence,country_mismatch"
62,Axteq ApS,DK,Denmark,Region Zealand,Greve Strand,2670,Nimbusvej,1B,79b2afc2-9ba7-11ec-81bb-a98020a63841,Axteq,DK,Denmark,Region Zealand,Greve Strand,2670,Nimbusvej,1B,axteq.dk,https://axteq.dk/,4531101626.0,6.0,2726236.0,Telecommunication Services,Telecommunications,2021-10-01T18:32:04.000Z,2025-03-27T03:28:03.269Z,0.8288571428571431,0.23952380952380958,0.7142857142857143,1.0,1.0,1.0,0.8,1.0,False,dk,False,False,False,
63,Az-Technology Sdn. Bhd.,MY,Malaysia,Selangor,Petaling Jaya,47301,Jalan PJU 1A/41B,97,eea35cb5-1206-11ec-a59d-d5061f333c7e,AZ Technology,MY,Malaysia,Selangor,Petaling Jaya,47301,Jalan SS 7/2,97,az-tech.my,https://az-tech.my/,60378048450.0,75.0,11588822.0,Electrical & Electronic Equipment,Electronical Components Manufacturing,2021-09-10T05:16:27.000Z,2025-04-08T00:10:36.115Z,0.8005882352941177,0.38000000000000006,0.7647058823529411,1.0,1.0,1.0,0.0,1.0,False,my,False,False,False,
64,BAE SYSTEMS APPLIED INTELLIGENCE (INTERNATIONAL) LIMITED,GB,United Kingdom,England,Guildford,GU2 7RQ,Priestley Road,170,3ea0da62-8ab7-11ec-ac1c-2de22eb6a532,BAE Systems Applied Intelligence,GB,United Kingdom,England,Guildford,GU2 7YG,Occam Road,40,baesystemsdetica.com,https://www.baesystemsdetica.com/,441252383857.0,,728200000.0,Software & IT Services,Cybersecurity,2022-02-04T15:10:48.000Z,2024-11-26T01:51:54.578Z,0.7512820512820513,0.33128205128205124,0.8205128205128205,1.0,1.0,0.0,0.0,0.0,False,com,False,False,False,
65,BASICO P/S,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,Philip Heymans Alle,3 5,9c00c37e-6d04-11ee-b24b-eb147ec3ebc2,Basico P/S.,DK,Denmark,Capital Region Of Denmark,Gentofte Municipality,2900,Philip Heymans Alle,3 5,,,,,,Business Consulting,Business Consulting,2021-10-01T13:48:11.000Z,2025-04-15T18:46:38.943Z,0.9860000000000001,0.16749999999999998,1.0,1.0,1.0,1.0,0.8,1.0,False,,False,False,False,
66,"BB CONNECT CO.,LTD.",TH,Thailand,,,,,,d57e2265-193a-11f0-abd2-b1121b4598c4,Bb connect,ZA,South Africa,,,,,,bb-connect.co.za,https://bb-connect.co.za/,27814397980.0,,,Marketing & Advertising Agencies,Digital & Marketing Agencies,2025-03-04T19:00:42.000Z,2025-03-04T19:00:42.000Z,0.65,0.02894736842105261,1.0,0.0,1.0,0.0,0.0,0.0,False,za,True,True,True,"low_confidence,country_mismatch"
67,Bb Technology Co Ltd,TH,Thailand,Bangkok,Bangkok,10900,Kamphaeng Phet 6 Road,499,0548f960-19a9-11ee-b47f-171c68013d1e,BB Air Technology Company Limited,TH,Thailand,Bangkok,Wang Thonglang,10240,,,,,6625395977.0,,,Finishing Contractors,Heating & Air Conditioning,2023-07-03T13:51:33.648Z,2025-04-20T08:59:57.080Z,0.6766666666666667,0.09018018018018026,0.8666666666666667,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
68,BCD TRAVEL ASIA PACIFIC PTE. LTD.,SG,Singapore,Central,Singapore,069046,McCallum Street,20,19b7bf64-6a16-11ec-b931-3729d84df188,BCD Engineering,SG,Singapore,Central,Singapore,567761,Ang Mo Kio Industrial Park 2A,20,bcdglobal.com.sg,http://www.bcdglobal.com.sg/,6564822808.0,75.0,18452336.0,Finishing Contractors,Heating & Air Conditioning,2021-12-29T18:22:23.000Z,2025-04-21T03:56:15.960Z,0.5036842105263158,0.016450167973124374,0.3157894736842105,1.0,1.0,0.0,0.0,1.0,False,sg,False,True,True,low_confidence
69,BCD N.V.,NL,Netherlands,Utrecht,Utrecht,3526 KS,Europalaan,300,05804ba6-93e5-11eb-8859-29e7c34dee35,BCD,NL,Netherlands,Utrecht,Utrecht,3526 KS,Europalaan,300,bcdtravel.com,https://www.bcdtravel.com/,40213001215.0,13000.0,24999999488.0,Travel Agencies,Travel Agencies,2019-11-24T10:58:09.000Z,2025-04-20T01:16:51.783Z,0.7660000000000001,0.05499999999999994,0.6,1.0,1.0,1.0,0.8,1.0,False,com,False,False,False,
7,A.T. KEARNEY AB,SE,Sweden,,,,,,08330b7d-aeb0-11ef-ac6a-636c4f5076ef,AT RÖRSERVICE,SE,Sweden,Stockholm County,Stockholm,126 41,Juvelerarvägen,23,vvshagersten.se,https://www.vvshagersten.se/,46704000270.0,25.0,3987137.0,Finishing Contractors,Plumbing Services,2024-11-17T12:01:30.000Z,2024-12-12T17:40:06.000Z,0.47500000000000003,0.05499999999999999,0.5,1.0,0.0,0.0,0.0,0.0,False,se,False,True,True,low_confidence
70,BEAT A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2720,Klingseyvej,15B,c62a45a0-6cf1-11ec-bd63-974170f7dbf6,Beat,DK,Denmark,Capital Region Of Denmark,Copenhagen,1357,Klingseyvej,15B,beat.dk,http://www.beat.dk/,4589883700.0,,,Art & Music Publishers,Art & Music Publishers,2020-08-21T08:49:52.000Z,2025-04-11T13:36:23.580Z,0.7526666666666667,0.12913725490196082,0.6666666666666666,1.0,1.0,0.0,0.8,1.0,False,dk,False,False,False,
71,"Beijing Dynamic Power Co., Ltd",CN,China,Beijing,Fengtai District,100070,,,d037a93e-18b9-11f0-94fa-471c68e22274,Beijing High-tech Dynamic Power Co. Ltd.,CN,China,Beijing,Fengtai District,100070,,,htdp.com.cn,https://htdp.com.cn/,8617316364912.0,,,Electrical & Electronic Equipment,Electric Supplies & Power Generation,2025-02-22T04:03:43.000Z,2025-03-09T22:24:06.000Z,0.7942307692307693,0.03896761133603244,0.8076923076923077,1.0,1.0,1.0,0.0,0.0,False,cn,False,True,True,low_confidence
72,BIGID INC.,US,United States,Florida,,,,,1cdc1a43-6dce-11ec-a314-7d00415f726f,BigID,US,United States,New York,New York,10011,6th Avenue,641,bigid.me,https://bigid.me/,,,,Software & IT Services,Software Development Services,2022-01-04T16:46:42.000Z,2024-11-26T13:39:32.272Z,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,me,False,True,True,low_confidence
73,Binkies Holding B.V.,NL,Netherlands,South Holland,The Hague,2491 AC,Oude Middenweg,31,8bd572a1-01b3-11ef-a950-57d6400676e3,Binkies,NL,Netherlands,South Holland,The Hague,2585 AX,Javastraat,142,binkiesdenhaag.nl,https://binkiesdenhaag.nl/,31702124000.0,13.0,604754.0,Pubs & Bars,Pubs & Bars,2024-04-14T06:06:18.949Z,2025-03-26T19:54:13.112Z,0.5961538461538461,0.054774535809018476,0.5384615384615384,1.0,1.0,0.0,0.0,0.0,False,nl,False,False,False,
74,BLACKWOOD SEVEN A/S,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,,,0cb674d5-93e5-11eb-aa66-9b8d95e2171b,Blackwood Seven,DK,Denmark,Capital Region Of Denmark,Copenhagen,2100,Livjægergade,17B,blackwoodseven.com,https://blackwoodseven.com/,4553660777.0,38.0,2000000.0,Software & IT Services,Software Development Services,2019-11-24T11:30:22.000Z,2025-04-01T00:13:56.663Z,0.8352941176470589,0.13172268907563023,0.8823529411764706,1.0,1.0,1.0,0.0,0.0,False,com,False,False,False,
75,Blom Soefeldt - Erhvervspsykologisk radgivning,DK,Denmark,Capital Region Of Denmark,Copenhagen,1357,,,1f377b2b-0c41-11ec-b09d-95ba7b1bb140,Blom Søefeldt - Erhvervspsykologisk Rådgivning,DK,Denmark,Capital Region Of Denmark,Copenhagen,1055,August Bournonvilles Passage,1,blomsoefeldt.dk,https://blomsoefeldt.dk/,4560407210.0,30.0,2699188.0,Mental Health Specialists,Psychologists & Counseling Services,2021-09-02T21:50:12.000Z,2025-04-03T09:23:37.394Z,0.8375,0.21442307692307694,0.9772727272727273,1.0,1.0,0.0,0.0,0.0,False,dk,False,False,False,
76,BOOST AI AS,NO,Norway,Rogaland,Sandnes,4313,Grenseveien,21,f6ae0b86-93e4-11eb-91fb-73d498260b10,Boost,NO,Norway,Rogaland,Sandnes,4313,Grenseveien,21,boost.ai,https://boost.ai/,4791304010.0,180.0,8000000.0,Software & IT Services,Tech Companies,2019-11-24T03:19:52.000Z,2025-01-18T14:10:48.000Z,0.8590769230769232,0.30907692307692314,0.7692307692307693,1.0,1.0,1.0,0.8,1.0,False,ai,False,False,False,
77,Bording Danmark A/S,DK,Denmark,Capital Region Of Denmark,Glostrup,2600,Ejby Industrivej,91,a80097e2-aeff-11ef-a550-45d601d5781f,Bording Dannmark A/S.,DK,Denmark,Capital Region Of Denmark,Hvidovre Municipality,2650,Kanalholmen,16L,julemaerkelotteri.dk,https://julemaerkelotteri.dk/,4527265599.0,13.0,2055733.0,Casino & Betting,Casino & Betting,2024-11-30T08:18:40.000Z,2024-12-02T09:42:10.000Z,0.735897435897436,0.050603318250377116,0.9743589743589743,1.0,0.0,0.0,0.0,0.0,False,dk,False,False,False,
78,Braathens Regional Airways AB,SE,Sweden,Stockholm County,Stockholm,,,,e06dbd72-5b1d-11ef-8bf4-3129dd2a123f,BRAATHENS REGIONAL AIRWAYS AB.,SE,Sweden,Västra Götaland County,Trollhättan,46193,,,,,,4.0,,,,2024-08-15T15:47:46.516Z,2024-08-15T15:47:46.516Z,0.75,0.29999999999999993,1.0,1.0,0.0,0.0,0.0,0.0,False,,False,False,False,
79,BRAINCHILD COMMUNICATIONS PAKISTAN (PVT.) LIMITED,PK,Pakistan,,,,,,efc08410-93e4-11eb-a746-fdabd18be9c6,Brainchild Communications Pakistan,PK,Pakistan,Sindh,Karachi Division,75600,,,brainchild.net,https://brainchild.net/,92512099119.0,160.0,850985.0,Marketing & Advertising Agencies,Digital & Marketing Agencies,2019-11-29T11:58:08.000Z,2025-01-18T17:05:00.000Z,0.7194444444444446,0.08975694444444449,0.9444444444444444,1.0,0.0,0.0,0.0,0.0,False,net,False,False,False,
8,A. T. KEARNEY PTE. LTD,SG,Singapore,,,,,,4f44b02e-17aa-11f0-87dc-2b7a69541cf4,ATKEARNEY,,,,,,,,atkearney.top,https://atkearney.top/#/,,,,Investment Firms & Consultants,Investment Firms & Venture Capital,2025-02-09T07:01:53.000Z,2025-02-09T07:01:53.000Z,0.5950000000000001,0.0,0.9,0.0,1.0,0.0,0.0,0.0,True,top,True,True,True,"low_confidence,country_mismatch,suspicious_tld"
